dataset,n_subjects,n_records,n_tasks,modality of exp,type of exp,Type Subject,duration_hours_total,size,size_bytes,source,dataset_title,record_modality,nchans_set,sampling_freqs,license,doi
ds006647,0,0,0,,Unknown,Unknown,0,Unknown,4610198011.0,openneuro,Poetry Assessment EEG Dataset 2,eeg,"[{""val"": 70, ""count"": 4}]","[{""val"": 512.0, ""count"": 4}]",CC0,doi:10.18112/openneuro.ds006647.v1.0.1
ds006648,0,0,0,,Unknown,Unknown,0,Unknown,48749259066.0,openneuro,Poetry Assessment EEG Dataset 1,eeg,"[{""val"": 70, ""count"": 47}]","[{""val"": 512.0, ""count"": 47}]",CC0,doi:10.18112/openneuro.ds006648.v1.0.0
ds006673,0,0,0,,Unknown,Unknown,0,Unknown,8349792794.0,openneuro,ball_squeeze_Carlton_2025,['fnirs'],"[{""val"": null, ""count"": 319}, {""val"": 2440, ""count"": 52}, {""val"": 1134, ""count"": 15}]","[{""val"": null, ""count"": 386}]",CC0,doi:10.18112/openneuro.ds006673.v1.0.2
ds006695,0,0,0,,Unknown,Unknown,0,Unknown,10052862715.0,openneuro,Validation of Sleep Staging with Forehead EEG Patch,eeg,"[{""val"": 3, ""count"": 19}]","[{""val"": 500.0, ""count"": 19}]",CC0,doi:10.18112/openneuro.ds006695.v1.0.2
ds006720,0,0,0,,Unknown,Unknown,0,Unknown,146513556741.0,openneuro,Alpha power indexes working memory load for durations,meg,"[{""val"": 328, ""count"": 209}, {""val"": null, ""count"": 23}, {""val"": 321, ""count"": 11}, {""val"": 340, ""count"": 2}, {""val"": 390, ""count"": 1}]","[{""val"": 1000.0, ""count"": 222}, {""val"": null, ""count"": 23}, {""val"": 2000.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds006720.v1.0.0
ds006735,0,0,0,,Unknown,Unknown,0,Unknown,188843790172.0,openneuro,Chimeric music reveals an interaction of pitch and time in electrophysiological signatures of music encoding,eeg,"[{""val"": 36, ""count"": 24}, {""val"": 63, ""count"": 2}, {""val"": 34, ""count"": 1}]","[{""val"": 10000.0, ""count"": 27}]",CC0,doi:10.18112/openneuro.ds006735.v2.0.0
ds006761,0,0,0,,Unknown,Unknown,0,Unknown,83755152274.0,openneuro,Neural decoding of competitive decision-making in Rock-Paper-Scissors,eeg,"[{""val"": 64, ""count"": 31}]","[{""val"": 2048.0, ""count"": 31}]",CC0,doi:10.18112/openneuro.ds006761.v1.0.0
ds006768,0,0,0,,Unknown,Unknown,0,Unknown,7002555913.0,openneuro,Multiple Object Monitoring (EEG),eeg,"[{""val"": 64, ""count"": 210}]","[{""val"": 1000.0, ""count"": 210}]",CC0,doi:10.18112/openneuro.ds006768.v1.1.0
ds006801,0,0,0,,Unknown,Unknown,0,Unknown,1414488873.0,openneuro,Resting-state EEG before and after different study methods,eeg,"[{""val"": 31, ""count"": 42}]","[{""val"": 500.0, ""count"": 42}]",CC0,doi:10.18112/openneuro.ds006801.v1.0.0
ds006802,0,0,0,,Unknown,Unknown,0,Unknown,66817006188.0,openneuro,Collaborative rule learning promotes interbrain information alignment,eeg,"[{""val"": 64, ""count"": 24}]","[{""val"": 2048.0, ""count"": 24}]",CC0,doi:10.18112/openneuro.ds006802.v1.0.0
ds006803,0,0,0,,Unknown,Unknown,0,Unknown,1496421570.0,openneuro,NeuroTechs Dataset for Stem Skills,eeg,"[{""val"": 8, ""count"": 126}]","[{""val"": 250.0, ""count"": 126}]",CC0,doi:10.18112/openneuro.ds006803.v1.0.1
ds006817,0,0,0,,Unknown,Unknown,0,Unknown,10400423631.0,openneuro,Visual Attribute-Specific Contextual Trajectory Paradigm 2.0,eeg,"[{""val"": 65, ""count"": 34}]","[{""val"": 1024.0, ""count"": 34}]",CC0,doi:10.18112/openneuro.ds006817.v1.0.0
ds006839,0,0,0,,Unknown,Unknown,0,Unknown,11119141416.0,openneuro,EEG recordings during sham neurofeedback in virtual reality,eeg,"[{""val"": 29, ""count"": 144}]","[{""val"": 1000.0, ""count"": 144}]",CC0,doi:10.18112/openneuro.ds006839.v1.0.0
ds006840,0,0,0,,Unknown,Unknown,0,Unknown,6435718408.0,openneuro,IACKD: Intention Action Conflict EEG-Hand Kinematics Dataset ,eeg,"[{""val"": 29, ""count"": 96}, {""val"": 31, ""count"": 32}]","[{""val"": 1024.0, ""count"": 128}]",CC0,doi:10.18112/openneuro.ds006840.v1.0.0
ds006848,0,0,0,,Unknown,Unknown,0,Unknown,44416584256.0,openneuro,"AlphaDirection1: EEG, ECG, PPG in the resting state and working memory for sequentially and simultaneously presented digits",eeg,"[{""val"": 65, ""count"": 52}]","[{""val"": 1000.0, ""count"": 52}]",CC0,doi:10.18112/openneuro.ds006848.v1.0.0
ds006850,0,0,0,,Unknown,Unknown,0,Unknown,37239047888.0,openneuro,Urban Appraisal: Physiological Recording during Rating of Different Urban Environments,eeg,"[{""val"": 66, ""count"": 126}]","[{""val"": 500.0, ""count"": 126}]",CC0,doi:10.18112/openneuro.ds006850.v1.0.0
ds006861,0,0,0,,Unknown,Unknown,0,Unknown,55976306491.0,openneuro,"Targeted Neuromodulation of the Left Dorsolateral Prefrontal Cortex Alleviates Altered Affective Response Evaluation in Lonely Individuals
",eeg,"[{""val"": 37, ""count"": 239}]","[{""val"": 1000.0, ""count"": 239}]",CC0,doi:10.18112/openneuro.ds006861.v1.0.2
ds006866,0,0,0,,Unknown,Unknown,0,Unknown,124810279277.0,openneuro,Discrepancy between self-report and neurophysiological markers of socio-affective responses in lonely individuals,eeg,"[{""val"": 69, ""count"": 148}]","[{""val"": 1000.0, ""count"": 148}]",CC0,doi:10.18112/openneuro.ds006866.v1.0.0
ds006890,0,0,0,,Unknown,Unknown,0,Unknown,44207054000.0,openneuro,Longitudinal Multitask Wireless ECoG Data from Two Fully Implanted Macaca fuscata,ieeg,"[{""val"": 50, ""count"": 471}, {""val"": 66, ""count"": 399}]","[{""val"": 1000.0, ""count"": 870}]",CC0,doi:10.18112/openneuro.ds006890.v1.0.0
ds006902,0,0,0,,Unknown,Unknown,0,Unknown,5914166447.0,openneuro,Profound neuronal differences during Exercise-Induced Hypoalgesia between athletes and non-athletes revealed by functional near-infrared spectroscopy,['fnirs'],"[{""val"": null, ""count"": 168}, {""val"": 112, ""count"": 42}]","[{""val"": null, ""count"": 168}, {""val"": 7.627765064836003, ""count"": 42}]",CC0,doi:10.18112/openneuro.ds006902.v1.1.1
ds006903,0,0,0,,Unknown,Unknown,0,Unknown,5826262353.0,openneuro,ball_squeeze_2025,['fnirs'],"[{""val"": null, ""count"": 319}, {""val"": 1134, ""count"": 66}, {""val"": 2440, ""count"": 1}]","[{""val"": null, ""count"": 319}, {""val"": 4.324324324324325, ""count"": 38}, {""val"": 8.98876404494382, ""count"": 15}, {""val"": 4.324324324324324, ""count"": 14}]",CC0,doi:10.18112/openneuro.ds006903.v1.0.0
ds006910,0,0,0,,Unknown,Unknown,0,Unknown,47891802796.0,openneuro,Auditory Naming EC,ieeg,"[{""val"": 128, ""count"": 269}, {""val"": 138, ""count"": 14}, {""val"": 136, ""count"": 11}, {""val"": 112, ""count"": 9}, {""val"": 140, ""count"": 8}, {""val"": 164, ""count"": 8}, {""val"": 134, ""count"": 7}, {""val"": 110, ""count"": 6}, {""val"": 142, ""count"": 5}, {""val"": 156, ""count"": 5}, {""val"": 150, ""count"": 5}, {""val"": 132, ""count"": 4}, {""val"": 144, ""count"": 4}, {""val"": 130, ""count"": 4}, {""val"": 148, ""count"": 4}, {""val"": 154, ""count"": 3}, {""val"": 160, ""count"": 3}, {""val"": 96, ""count"": 3}, {""val"": 118, ""count"": 3}, {""val"": 84, ""count"": 3}, {""val"": 152, ""count"": 3}, {""val"": 64, ""count"": 2}, {""val"": 58, ""count"": 1}]","[{""val"": 1000.0, ""count"": 384}]",CC0,doi:10.18112/openneuro.ds006910.v1.0.1
ds006914,0,0,0,,Unknown,Unknown,0,Unknown,18843484223.0,openneuro,Visual Naming EC,ieeg,"[{""val"": 128, ""count"": 245}, {""val"": 136, ""count"": 19}, {""val"": 138, ""count"": 19}, {""val"": 140, ""count"": 8}, {""val"": 112, ""count"": 6}, {""val"": 110, ""count"": 6}, {""val"": 150, ""count"": 5}, {""val"": 156, ""count"": 5}, {""val"": 164, ""count"": 4}, {""val"": 134, ""count"": 4}, {""val"": 130, ""count"": 4}, {""val"": 148, ""count"": 4}, {""val"": 84, ""count"": 3}, {""val"": 96, ""count"": 3}, {""val"": 152, ""count"": 3}, {""val"": 160, ""count"": 3}, {""val"": 144, ""count"": 3}, {""val"": 154, ""count"": 3}, {""val"": 118, ""count"": 3}, {""val"": 64, ""count"": 2}, {""val"": 58, ""count"": 1}]","[{""val"": 1000.0, ""count"": 353}]",CC0,doi:10.18112/openneuro.ds006914.v1.0.3
ds006921,0,0,0,,Unknown,Unknown,0,Unknown,69166826012.0,openneuro,High Density Resting State EEG of Phantom Limb Pain and Controls,eeg,"[{""val"": 128, ""count"": 124}, {""val"": 64, ""count"": 28}]","[{""val"": 2400.0, ""count"": 152}]",CC0,doi:10.18112/openneuro.ds006921.v1.1.1
ds006923,0,0,0,,Unknown,Unknown,0,Unknown,8691122065.0,openneuro,Dataset of Electroencephalograms of Juvenile Offenders,eeg,"[{""val"": 128, ""count"": 280}]","[{""val"": 128.0, ""count"": 280}]",CC0,doi:10.18112/openneuro.ds006923.v1.0.0
ds006940,0,0,0,,Unknown,Unknown,0,Unknown,3883627381.0,openneuro,Dataset: EEG-Controlled Exoskeleton for Walking and Standing - A Longitudinal Study of Healthy Individuals,eeg,"[{""val"": 60, ""count"": 935}]","[{""val"": 100.0, ""count"": 935}]",CC0,doi:10.18112/openneuro.ds006940.v1.0.0
ds006945,0,0,0,,Unknown,Unknown,0,Unknown,5761229972.0,openneuro,Structural MRI and fMRI of Participants Performing Kinesthetic Motor Imagery of Walking vs. Standing While Viewing a First‑Person Exoskeleton Video Stimulus (11 Stop‑Walk‑Stop Cycles),eeg,"[{""val"": 59, ""count"": 14}]","[{""val"": 5000.0, ""count"": 14}]",CC0,doi:10.18112/openneuro.ds006945.v1.0.0
ds006963,0,0,0,,Unknown,Unknown,0,Unknown,56696991879.0,openneuro,Motor Control Processes Moderate Visual Working Memory Gating Dataset,eeg,"[{""val"": 64, ""count"": 32}]","[{""val"": 1000.0, ""count"": 32}]",CC0,doi:10.18112/openneuro.ds006963.v1.0.0
ds006979,0,0,0,,Unknown,Unknown,0,Unknown,41389027935.0,openneuro,Examining Perceptual Grouping on Stages of Processing in Visual Working Memory: An ERP Study,['eeg'],"[{""val"": 69, ""count"": 53}, {""val"": 72, ""count"": 1}]","[{""val"": 512.0, ""count"": 54}]",CC0,doi:10.18112/openneuro.ds006979.v1.0.0
ds007006,0,0,0,,Unknown,Unknown,0,Unknown,963375182.0,openneuro,VR-Compassion Cultivation Training,eeg,"[{""val"": 64, ""count"": 50}]","[{""val"": 256.0, ""count"": 50}]",CC0,doi:10.18112/openneuro.ds007006.v1.0.0
ds007020,0,0,0,,Unknown,Unknown,0,Unknown,1870056562.0,openneuro,EEG Mortality Dataset in Parkinson's Disease,eeg,"[{""val"": 63, ""count"": 76}, {""val"": 64, ""count"": 18}]","[{""val"": 500.0, ""count"": 94}]",CC0,doi:10.18112/openneuro.ds007020.v1.0.0
ds007028,0,0,0,,Unknown,Unknown,0,Unknown,14882843764.0,openneuro,Auditory Cortex Macaque Monkey DISC Data,eeg,"[{""val"": null, ""count"": 3}]","[{""val"": 20000.0, ""count"": 3}]",CC0,doi:10.18112/openneuro.ds007028.v1.0.0
ds007052,0,0,0,,Unknown,Unknown,0,Unknown,9636979355.0,openneuro,PURSUE N400 Word Processing,['eeg'],"[{""val"": 32, ""count"": 288}]","[{""val"": 500.0, ""count"": 288}]",CC0,doi:10.18112/openneuro.ds007052.v1.1.2
ds007056,0,0,0,,Unknown,Unknown,0,Unknown,8413923956.0,openneuro,PURSUE P300 Visual Oddball,['eeg'],"[{""val"": 32, ""count"": 286}]","[{""val"": 500.0, ""count"": 286}]",CC0,doi:10.18112/openneuro.ds007056.v1.1.1
ds007069,0,0,0,,Unknown,Unknown,0,Unknown,13336113822.0,openneuro,PURSUE MMN Auditory Oddball,['eeg'],"[{""val"": 32, ""count"": 281}]","[{""val"": 500.0, ""count"": 281}]",CC0,doi:10.18112/openneuro.ds007069.v1.0.0
ds007081,0,0,0,,Unknown,Unknown,0,Unknown,12129532986.0,openneuro,"Passive but accessible:  Studied information is not actively stored in working memory, yet attended regardless of anticipated load",eeg,"[{""val"": 32, ""count"": 41}]","[{""val"": 1000.0, ""count"": 41}]",CC0,doi:10.18112/openneuro.ds007081.v1.0.0
ds007095,0,0,0,,Unknown,Unknown,0,Unknown,521941815.0,openneuro,RNS_Epilepsy-iBIDS,ieeg,"[{""val"": 2, ""count"": 6019}]","[{""val"": 200.0, ""count"": 6019}]",CC0,doi:10.18112/openneuro.ds007095.v1.0.0
ds007096,0,0,0,,Unknown,Unknown,0,Unknown,12503279073.0,openneuro,PURSUE N170 Face Perception,['eeg'],"[{""val"": 32, ""count"": 292}]","[{""val"": 500.0, ""count"": 292}]",CC0,doi:10.18112/openneuro.ds007096.v1.0.0
ds007118,0,0,0,,Unknown,Unknown,0,Unknown,36317646610.0,openneuro,iEEG_comprehensive_HFA_model_part1,ieeg,"[{""val"": 128, ""count"": 21}, {""val"": 112, ""count"": 17}, {""val"": 124, ""count"": 6}, {""val"": 102, ""count"": 5}, {""val"": 108, ""count"": 4}, {""val"": 120, ""count"": 4}, {""val"": 68, ""count"": 3}, {""val"": 116, ""count"": 3}, {""val"": 138, ""count"": 3}, {""val"": 118, ""count"": 3}, {""val"": 144, ""count"": 2}, {""val"": 106, ""count"": 2}, {""val"": 64, ""count"": 2}, {""val"": 114, ""count"": 1}, {""val"": 122, ""count"": 1}, {""val"": 74, ""count"": 1}, {""val"": 132, ""count"": 1}, {""val"": 36, ""count"": 1}, {""val"": 94, ""count"": 1}, {""val"": 58, ""count"": 1}]","[{""val"": 1000.0, ""count"": 82}]",CC0,doi:10.18112/openneuro.ds007118.v1.0.0
ds007119,0,0,0,,Unknown,Unknown,0,Unknown,34981740938.0,openneuro,iEEG_comprehensive_HFA_model_part3,ieeg,"[{""val"": 128, ""count"": 12}, {""val"": 124, ""count"": 5}, {""val"": 58, ""count"": 4}, {""val"": 86, ""count"": 4}, {""val"": 134, ""count"": 4}, {""val"": 120, ""count"": 4}, {""val"": 102, ""count"": 4}, {""val"": 94, ""count"": 4}, {""val"": 78, ""count"": 4}, {""val"": 100, ""count"": 3}, {""val"": 110, ""count"": 3}, {""val"": 118, ""count"": 3}, {""val"": 96, ""count"": 2}, {""val"": 130, ""count"": 2}, {""val"": 132, ""count"": 2}, {""val"": 112, ""count"": 2}, {""val"": 136, ""count"": 2}, {""val"": 74, ""count"": 2}, {""val"": 108, ""count"": 2}, {""val"": 148, ""count"": 2}, {""val"": 64, ""count"": 2}, {""val"": 72, ""count"": 2}, {""val"": 84, ""count"": 2}, {""val"": 34, ""count"": 2}, {""val"": 140, ""count"": 2}, {""val"": 126, ""count"": 1}, {""val"": 122, ""count"": 1}, {""val"": 90, ""count"": 1}, {""val"": 76, ""count"": 1}, {""val"": 70, ""count"": 1}, {""val"": 73, ""count"": 1}, {""val"": 114, ""count"": 1}, {""val"": 6, ""count"": 1}, {""val"": 116, ""count"": 1}, {""val"": 52, ""count"": 1}, {""val"": 138, ""count"": 1}, {""val"": 142, ""count"": 1}, {""val"": 180, ""count"": 1}, {""val"": 135, ""count"": 1}, {""val"": 146, ""count"": 1}, {""val"": 48, ""count"": 1}, {""val"": 54, ""count"": 1}, {""val"": 88, ""count"": 1}, {""val"": 144, ""count"": 1}, {""val"": 44, ""count"": 1}, {""val"": 104, ""count"": 1}, {""val"": 46, ""count"": 1}, {""val"": 38, ""count"": 1}, {""val"": 152, ""count"": 1}, {""val"": 82, ""count"": 1}, {""val"": 28, ""count"": 1}]","[{""val"": 1000.0, ""count"": 106}]",CC0,doi:10.18112/openneuro.ds007119.v1.0.0
ds007120,0,0,0,,Unknown,Unknown,0,Unknown,35448518496.0,openneuro,iEEG_comprehensive_HFA_model_part2,ieeg,"[{""val"": 128, ""count"": 13}, {""val"": 112, ""count"": 10}, {""val"": 104, ""count"": 5}, {""val"": 132, ""count"": 4}, {""val"": 110, ""count"": 4}, {""val"": 118, ""count"": 3}, {""val"": 150, ""count"": 2}, {""val"": 56, ""count"": 2}, {""val"": 138, ""count"": 2}, {""val"": 130, ""count"": 2}, {""val"": 140, ""count"": 2}, {""val"": 120, ""count"": 2}, {""val"": 108, ""count"": 2}, {""val"": 126, ""count"": 2}, {""val"": 106, ""count"": 2}, {""val"": 100, ""count"": 2}, {""val"": 34, ""count"": 1}, {""val"": 122, ""count"": 1}, {""val"": 136, ""count"": 1}, {""val"": 116, ""count"": 1}, {""val"": 144, ""count"": 1}, {""val"": 156, ""count"": 1}, {""val"": 98, ""count"": 1}, {""val"": 84, ""count"": 1}, {""val"": 134, ""count"": 1}, {""val"": 124, ""count"": 1}, {""val"": 164, ""count"": 1}]","[{""val"": 1000.0, ""count"": 70}]",CC0,doi:10.18112/openneuro.ds007120.v1.0.0
ds007137,0,0,0,,Unknown,Unknown,0,Unknown,13143663368.0,openneuro,PURSUE N2pc Visual Search,['eeg'],"[{""val"": 32, ""count"": 294}]","[{""val"": 500.0, ""count"": 294}]",CC0,doi:10.18112/openneuro.ds007137.v1.0.0
ds007139,0,0,0,,Unknown,Unknown,0,Unknown,15598996691.0,openneuro,PURSUE LRP/ERN Flanker,['eeg'],"[{""val"": 32, ""count"": 292}]","[{""val"": 500.0, ""count"": 292}]",CC0,doi:10.18112/openneuro.ds007139.v1.0.0
ds007162,0,0,0,,Unknown,Unknown,0,Unknown,65339062772.0,openneuro,Adaptive recruitment of cortex-wide recurrence for visual object recognition (EEG),eeg,"[{""val"": 63, ""count"": 69}]","[{""val"": 1000.0, ""count"": 69}]",CC0,doi:10.18112/openneuro.ds007162.v1.0.0
ds007169,0,0,0,,Unknown,Unknown,0,Unknown,442139020.0,openneuro,"Multimodal Cognitive Workload n-back Task, 4 Difficulties",['eeg'],"[{""val"": 24, ""count"": 18}]","[{""val"": 250.0, ""count"": 18}]",CC0,doi:10.18112/openneuro.ds007169.v1.0.5
ds007172,0,0,0,,Unknown,Unknown,0,Unknown,11852106397.0,openneuro,EEG-Asymmetries Dataset,eeg,"[{""val"": 32, ""count"": 496}, {""val"": 29, ""count"": 5}]","[{""val"": 500.0, ""count"": 496}, {""val"": 1000.0, ""count"": 5}]",CC0,doi:10.18112/openneuro.ds007172.v1.0.0
ds007175,0,0,0,,Unknown,Unknown,0,Unknown,215211348736.0,openneuro,FFR-active-listening,eeg,"[{""val"": 65, ""count"": 41}]","[{""val"": 5000.0, ""count"": 41}]",CC0,doi:10.18112/openneuro.ds007175.v1.0.1
ds007176,0,0,0,,Unknown,Unknown,0,Unknown,22616298800.0,openneuro,Longitudinal EEG Test-Retest Reliability in Healthy Individuals,eeg,"[{""val"": 60, ""count"": 300}]","[{""val"": 1000.0, ""count"": 300}]",CC0,doi:10.18112/openneuro.ds007176.v1.0.1
ds007180,0,0,0,,Unknown,Unknown,0,Unknown,15755538005.0,openneuro,Exo-EEG Experiment,eeg,"[{""val"": 63, ""count"": 25}]","[{""val"": 500.0, ""count"": 25}]",CC0,doi:10.18112/openneuro.ds007180.v1.0.0
ds007181,0,0,0,,Unknown,Unknown,0,Unknown,63514978596.0,openneuro,"Structural MRI, Resting-state fMRI, and PSG/EEG Dataset of Zoster-associated Neuralgia",eeg,"[{""val"": 24, ""count"": 59}]","[{""val"": 1024.0, ""count"": 59}]",CC0,doi:10.18112/openneuro.ds007181.v1.0.1
ds007262,0,0,0,,Unknown,Unknown,0,Unknown,397274128.0,openneuro,Cognitive Workload 8-level arithmetic,eeg,"[{""val"": 24, ""count"": 18}]","[{""val"": 250.0, ""count"": 18}]",CC0,doi:10.18112/openneuro.ds007262.v1.0.2
ds007315,0,0,0,,Unknown,Unknown,0,Unknown,1165890954.0,openneuro,tACS for Patients with Post-Stroke Anomia,['eeg'],"[{""val"": 32, ""count"": 14}]","[{""val"": 500.0, ""count"": 14}]",CC0,doi:10.18112/openneuro.ds007315.v1.0.0
ds007322,0,0,0,,Unknown,Unknown,0,Unknown,45648502420.0,openneuro,Personalized smartphone notifications bias auditory salience across processing stages,['eeg'],"[{""val"": 64, ""count"": 31}, {""val"": 66, ""count"": 26}]","[{""val"": 1000.0, ""count"": 57}]",CC0,doi:10.18112/openneuro.ds007322.v1.0.1
ds007338,0,0,0,,Unknown,Unknown,0,Unknown,41876427.0,openneuro,EEGEyeNet Dataset,['eeg'],"[{""val"": 129, ""count"": 1}]","[{""val"": 500.0, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds007338.v1.0.0
ds007347,0,0,0,,Unknown,Unknown,0,Unknown,1767378590.0,openneuro,Sterotactic Focused Ultrasound Mesencephalotomy for the Treatment of Head and Neck Cancer Pain,['eeg'],"[{""val"": 50, ""count"": 6}, {""val"": 102, ""count"": 4}]","[{""val"": 256.0, ""count"": 6}, {""val"": 512.0, ""count"": 4}]",CC0,doi:10.18112/openneuro.ds007347.v1.0.0
ds007406,0,0,0,,Unknown,Unknown,0,Unknown,27012236.0,openneuro,EEG dataset on consumer responses to extreme versus traditional marketing videos,['eeg'],"[{""val"": 14, ""count"": 10}]","[{""val"": 256.0, ""count"": 10}]",CC0,doi:10.18112/openneuro.ds007406.v1.0.0
ds007427,0,0,0,,Unknown,Unknown,0,Unknown,3379868858.0,openneuro,Comprehensive methodology for sample enrichment in EEG biomarker studies for Alzheimer’s risk classification,['eeg'],"[{""val"": 60, ""count"": 44}]","[{""val"": 1000.0, ""count"": 44}]",CC0,doi:10.18112/openneuro.ds007427.v1.0.0
ds007445,0,0,0,,Unknown,Unknown,0,Unknown,54201403733.0,openneuro,Thalamocortical ictal iEEG dataset,['ieeg'],"[{""val"": 138, ""count"": 10}, {""val"": 140, ""count"": 10}, {""val"": 265, ""count"": 6}, {""val"": 83, ""count"": 6}, {""val"": 202, ""count"": 5}, {""val"": 216, ""count"": 5}, {""val"": 162, ""count"": 4}, {""val"": 203, ""count"": 3}, {""val"": 112, ""count"": 3}, {""val"": 49, ""count"": 2}, {""val"": 68, ""count"": 2}, {""val"": 81, ""count"": 2}, {""val"": 120, ""count"": 1}, {""val"": 263, ""count"": 1}, {""val"": 139, ""count"": 1}, {""val"": 201, ""count"": 1}, {""val"": 137, ""count"": 1}, {""val"": 124, ""count"": 1}, {""val"": 261, ""count"": 1}, {""val"": 111, ""count"": 1}]","[{""val"": 200.0, ""count"": 42}, {""val"": 2000.0, ""count"": 17}, {""val"": 200.00000000000003, ""count"": 6}, {""val"": 1999.9999999999998, ""count"": 1}]",CC0,doi:10.18112/openneuro.ds007445.v1.0.2
ds007454,0,0,0,,Unknown,Unknown,0,Unknown,31812516010.0,openneuro,A common neural mechanism underlies experiences of passage of time,['eeg'],"[{""val"": 64, ""count"": 42}]","[{""val"": 1000.0, ""count"": 42}]",CC0,doi:10.18112/openneuro.ds007454.v1.0.1
nm000103,0,0,0,,Unknown,Unknown,0,Unknown,38203326.0,nemar,task-seqLearning6target_events.json,['eeg'],"[{""val"": 129, ""count"": 3522}]","[{""val"": 500.0, ""count"": 3522}]",CC-BY-NC-SA 4.0,10.5281/zenodo.17306881
nm000104,0,0,0,,Unknown,Unknown,0,Unknown,304594200.0,nemar,participants.tsv,['emg'],"[{""val"": 32, ""count"": 1135}]","[{""val"": 2000.0, ""count"": 1135}]",CC-BY-NC-SA-4.0,10.5281/zenodo.17287903
nm000105,0,0,0,,Unknown,Unknown,0,Unknown,6915929.0,nemar,participants.tsv,['emg'],"[{""val"": 16, ""count"": 100}]","[{""val"": 2000.0, ""count"": 100}]",CC-BY-NC 4.0,10.5281/zenodo.17283593
